0	0	1.51947415	802474.4756
0.002358218	0.007527857	1.33175099	715851.09
0.007419599	0.013631662	0.968035877	548017.5927
0.013776744	0.018408909	0.728626728	437544.1112
0.020744024	0.022258392	0.619534671	387204.4338
0.028029108	0.02547683	0.48546356	325338.3671
0.035516404	0.028194215	0.424833417	297361.0613
0.043126669	0.030547215	0.353918463	264637.9098
0.050819311	0.032615889	0.295853913	237844.4768
0.058573041	0.034443408	0.257627428	220205.1639
0.066372708	0.036064595	0.229155362	207066.9515
0.074207373	0.037507635	0.202453732	194745.693
0.082069069	0.038795531	0.180987194	184840.1267
0.089951843	0.03994742	0.167897567	178800.0206
0.097851291	0.040979087	0.159395665	174876.8843
0.105764039	0.041903921	0.149418861	170273.1661
0.113687523	0.042733263	0.137937129	164975.0105
0.121621847	0.043452062	0.124886788	158953.0326
0.129563287	0.044085696	0.113839321	153855.2653
0.137510046	0.04464848	0.109377086	151796.2018
0.145461217	0.045146823	0.094946571	145137.3533
0.153417543	0.045555469	0.079328075	137930.3205
0.161376655	0.045903239	0.0738272	135391.9845
0.169337779	0.046202105	0.06381464	130771.7671
0.177301273	0.046432134	0.05030895	124539.672
0.185266152	0.046603698	0.046014175	122557.8815
0.193231791	0.046737831	0.038633216	119151.9958
0.20119831	0.046807401	0.029360764	114873.295
0.209164992	0.046832506	0.028142763	114311.2583
0.217131808	0.046827864	0.021426791	111212.2254
0.225098282	0.046753425	0.016125092	108765.7979
0.233064428	0.046655159	0.01476178	108136.7082
0.241029978	0.04651279	0.008868251	105417.1851
0.248994589	0.046327945	0.007901576	104971.1207
0.256958723	0.046121623	0.003202186	102802.6235
0.264921159	0.045857251	-0.000407869	101136.7921
0.272883028	0.045577802	-0.0023075	100260.2219
0.280843198	0.045252506	-0.007498879	97864.70066
0.288802296	0.044902872	-0.0079385	97661.84097
0.296760023	0.044522286	-0.013405685	95139.05125
0.304716021	0.044107828	-0.014017144	94856.89832
0.312671036	0.043674532	-0.019006973	92554.38075
0.320623696	0.043200117	-0.020653255	91794.7167
0.32857582	0.0427166	-0.024355989	90086.1192
0.336524993	0.042186569	-0.027213223	88767.67071
0.34447372	0.041650455	-0.029393377	87761.65591
0.352419615	0.04107352	-0.032959145	86116.26022
0.360364825	0.040487249	-0.034060083	85608.24066
0.368307441	0.039866876	-0.037861761	83853.98632
0.376249045	0.039233781	-0.038408019	83601.91988
0.384188324	0.038572058	-0.042168543	81866.65541
0.392126322	0.037895173	-0.042460077	81732.12942
0.400062233	0.03719407	-0.046049245	80075.93579
0.407996625	0.036476195	-0.046233773	79990.78656
0.415929109	0.035737582	-0.049568642	78451.93745
0.423859924	0.034981247	-0.049712021	78385.77633
0.431789041	0.034206912	-0.052788977	76965.93916
0.439716309	0.033414394	-0.052919995	76905.48174
0.447642028	0.03260605	-0.055747706	75600.65641
0.45556581	0.031779397	-0.055874463	75542.16548
