 1.907540083E+00 -8.149352856E-03 8.365845680E-01
 1.931912541E+00 -8.343612775E-03 8.365744948E-01
 1.954654098E+00 -8.519482799E-03 8.365651965E-01
 1.975560069E+00 -8.666972630E-03 8.365575671E-01
 1.994425893E+00 -8.791816421E-03 8.365509510E-01
 2.011046886E+00 -8.897115476E-03 8.365453482E-01
 2.025219917E+00 -8.956745267E-03 8.365424871E-01
 2.036738873E+00 -8.987324312E-03 8.365680575E-01
 2.045400858E+00 -8.991817944E-03 8.366787434E-01
 2.050999880E+00 -9.002865292E-03 8.367271423E-01
 2.056997776E+00 -8.176250383E-03 8.378767967E-01
 2.066479921E+00 -7.778109983E-03 8.392656446E-01
 2.078429937E+00 -7.509550545E-03 8.410155773E-01
 2.091969967E+00 -7.331261877E-03 8.421512842E-01
 2.105966806E+00 -7.257725578E-03 8.437812924E-01
 2.119470835E+00 -7.223866880E-03 8.453341722E-01
 2.131479979E+00 -7.226083893E-03 8.467360735E-01
 2.140999794E+00 -7.231579628E-03 8.478499651E-01
 2.151635885E+00 -7.262421772E-03 8.488975763E-01
 2.163521767E+00 -7.309596986E-03 8.501163721E-01
 2.171531916E+00 -7.359150797E-03 8.510047793E-01
 2.180164814E+00 -7.421014830E-03 8.519765735E-01
 2.188723803E+00 -7.492842618E-03 8.529412746E-01
 2.196546793E+00 -7.565474603E-03 8.538347483E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 5.551115123E-17 6.823711395E-01
 9.839627147E-01 5.551115123E-17 6.916741729E-01
 9.933773279E-01 5.551115123E-17 7.009869814E-01
 1.005682349E+00 5.551115123E-17 7.097773552E-01
 1.020081401E+00 5.551115123E-17 7.181738615E-01
 1.035699129E+00 5.551115123E-17 7.260298729E-01
 1.051842928E+00 1.665334537E-16 7.336035967E-01
 1.067935109E+00 5.551115123E-17 7.407352924E-01
 1.083427191E+00 1.665334537E-16 7.473767996E-01
 1.097790241E+00 -5.551115123E-17 7.534332275E-01
 1.110481858E+00 5.551115123E-17 7.587100267E-01
 1.120999932E+00 5.551115123E-17 7.630400062E-01
 1.130499959E+00 5.551115123E-17 7.669500113E-01
 1.139999986E+00 -5.551115123E-17 7.708599567E-01
 1.152004123E+00 -5.551115123E-17 7.758041620E-01
 1.166054726E+00 5.551115123E-17 7.815853953E-01
 1.175999999E+00 -5.551115123E-17 7.873999476E-01
 1.183036089E+00 -5.551115123E-17 7.944360971E-01
 1.192361355E+00 -5.551115123E-17 8.037612438E-01
 1.203268051E+00 5.551115123E-17 8.146680593E-01
 1.215845108E+00 -5.551115123E-17 8.254761696E-01
 1.231093884E+00 -5.551115123E-17 8.327416778E-01
 1.246875286E+00 5.551115123E-17 8.360532522E-01
 1.261295915E+00 5.551115123E-17 8.368599415E-01
 1.272999883E+00 5.551115123E-17 8.368599415E-01
 1.283223987E+00 5.551115123E-17 8.368599415E-01
 1.293831944E+00 5.551115123E-17 8.368599415E-01
 1.304727912E+00 5.551115123E-17 8.368599415E-01
 1.315815926E+00 5.551115123E-17 8.368599415E-01
 1.326999903E+00 5.551115123E-17 8.368599415E-01
 1.338183999E+00 5.551115123E-17 8.368599415E-01
 1.349271894E+00 5.551115123E-17 8.368599415E-01
 1.360167980E+00 5.551115123E-17 8.368599415E-01
 1.370775938E+00 5.551115123E-17 8.368599415E-01
 1.380999923E+00 5.551115123E-17 8.368599415E-01
 1.392399192E+00 5.551115123E-17 8.368599415E-01
 1.406460762E+00 5.551115123E-17 8.368599415E-01
 1.422979951E+00 5.551115123E-17 8.368599415E-01
 1.441752553E+00 5.551115123E-17 8.368599415E-01
 1.462574005E+00 5.551115123E-17 8.368599415E-01
 1.485239983E+00 5.551115123E-17 8.368599415E-01
 1.509545803E+00 5.551115123E-17 8.368599415E-01
 1.535287380E+00 5.551115123E-17 8.368599415E-01
 1.562259912E+00 5.551115123E-17 8.368599415E-01
 1.590259194E+00 5.551115123E-17 8.368599415E-01
 1.619080663E+00 5.551115123E-17 8.368599415E-01
 1.648519874E+00 5.551115123E-17 8.368599415E-01
 1.678372502E+00 5.551115123E-17 8.368599415E-01
 1.708433986E+00 5.551115123E-17 8.368599415E-01
 1.738499880E+00 5.551115123E-17 8.368599415E-01
 1.768365979E+00 5.551115123E-17 8.368599415E-01
 1.797827363E+00 5.551115123E-17 8.368599415E-01
 1.826679945E+00 5.551115123E-17 8.368599415E-01
 1.854719281E+00 5.551115123E-17 8.368599415E-01
 1.881740689E+00 5.551115123E-17 8.368599415E-01
 1.907540083E+00 5.551115123E-17 8.368599415E-01
 1.931912541E+00 5.551115123E-17 8.368599415E-01
 1.954654098E+00 5.551115123E-17 8.368599415E-01
 1.975560069E+00 5.551115123E-17 8.368599415E-01
 1.994425893E+00 5.551115123E-17 8.368599415E-01
 2.011046886E+00 5.551115123E-17 8.368599415E-01
 2.025219917E+00 5.551115123E-17 8.368599415E-01
 2.036738873E+00 5.551115123E-17 8.368599415E-01
 2.045400858E+00 5.551115123E-17 8.368599415E-01
 2.050999880E+00 5.551115123E-17 8.368599415E-01
 2.056997776E+00 -5.551115123E-17 8.378826976E-01
 2.066479921E+00 -5.551115123E-17 8.392825723E-01
 2.078429937E+00 -5.551115123E-17 8.410299420E-01
 2.091969967E+00 5.551115123E-17 8.421534896E-01
 2.105966806E+00 -1.665334537E-16 8.437811732E-01
 2.119470835E+00 -1.665334537E-16 8.453341722E-01
 2.131479979E+00 -1.665334537E-16 8.467360735E-01
 2.140999794E+00 -1.665334537E-16 8.478499651E-01
 2.151635885E+00 -1.665334537E-16 8.488975763E-01
 2.163521767E+00 5.551115123E-17 8.501163721E-01
 2.171531916E+00 -1.665334537E-16 8.510047793E-01
 2.180164814E+00 5.551115123E-17 8.519769907E-01
 2.188723803E+00 5.551115123E-17 8.529427648E-01
 2.196545839E+00 5.551115123E-17 8.538402915E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 1.696953987E-04 6.823696494E-01
 9.839627147E-01 3.789282928E-04 6.916707158E-01
 9.933773279E-01 5.913485656E-04 7.009804249E-01
 1.005682349E+00 7.840218605E-04 7.097703815E-01
 1.020081401E+00 9.792519268E-04 7.181648016E-01
 1.035699129E+00 1.165708993E-03 7.260165215E-01
 1.051842928E+00 1.344650984E-03 7.335875034E-01
 1.067935109E+00 1.515412936E-03 7.407186031E-01
 1.083427191E+00 1.675032894E-03 7.473580837E-01
 1.097790241E+00 1.820868929E-03 7.534119487E-01
 1.110481858E+00 1.947959885E-03 7.586858273E-01
 1.120999932E+00 2.052262891E-03 7.630130053E-01
 1.130499959E+00 2.142251935E-03 7.669206858E-01
 1.139999986E+00 2.232240979E-03 7.708283663E-01
 1.152004123E+00 2.339956816E-03 7.757678628E-01
 1.166054726E+00 2.460601972E-03 7.815491557E-01
 1.175999999E+00 2.527034841E-03 7.871349454E-01
 1.183036089E+00 2.599277999E-03 7.942429781E-01
 1.192361355E+00 2.701919992E-03 8.036167622E-01
 1.203268051E+00 2.818154870E-03 8.145508766E-01
 1.215845108E+00 2.944704844E-03 8.253945708E-01
 1.231093884E+00 3.054970875E-03 8.326963782E-01
 1.246875286E+00 3.102954943E-03 8.360067606E-01
 1.261295915E+00 3.133612918E-03 8.368122578E-01
 1.272999883E+00 3.151268000E-03 8.368125558E-01
 1.283223987E+00 3.168119816E-03 8.368118405E-01
 1.293831944E+00 3.178797895E-03 8.368115425E-01
 1.304727912E+00 3.188825911E-03 8.368112445E-01
 1.315815926E+00 3.199938918E-03 8.368108869E-01
 1.326999903E+00 3.211508971E-03 8.368062973E-01
 1.338183999E+00 3.223388921E-03 8.367979527E-01
 1.349271894E+00 3.229715861E-03 8.368009925E-01
 1.360167980E+00 3.234110773E-03 8.368076682E-01
 1.370775938E+00 3.247788874E-03 8.368062973E-01
 1.380999923E+00 3.261742881E-03 8.368042707E-01
 1.392399192E+00 3.282585880E-03 8.368009925E-01
 1.406460762E+00 3.307563951E-03 8.368003964E-01
 1.422979951E+00 3.335462883E-03 8.368046880E-01
 1.441752553E+00 3.366474994E-03 8.367979527E-01
 1.462574005E+00 3.402594943E-03 8.367951512E-01
 1.485239983E+00 3.445810871E-03 8.367941976E-01
 1.509545803E+00 3.487125970E-03 8.367928863E-01
 1.535287380E+00 3.640362993E-03 8.367876410E-01
 1.562259912E+00 3.847956890E-03 8.367804885E-01
 1.590259194E+00 4.347107839E-03 8.367617726E-01
 1.619080663E+00 5.079543684E-03 8.367321491E-01
 1.648519874E+00 5.912291817E-03 8.366951942E-01
 1.678372502E+00 6.640346721E-03 8.366607428E-01
 1.708433986E+00 7.000537589E-03 8.366430998E-01
 1.738499880E+00 7.078805938E-03 8.366391659E-01
 1.768365979E+00 7.183755748E-03 8.366339803E-01
 1.797827363E+00 7.329114713E-03 8.366266489E-01
 1.826679945E+00 7.518040948E-03 8.366170526E-01
 1.854719281E+00 7.732239552E-03 8.366060853E-01
 1.881740689E+00 7.944313809E-03 8.365951777E-01
 1.907540083E+00 8.149352856E-03 8.365845680E-01
 1.931912541E+00 8.343612775E-03 8.365744948E-01
 1.954654098E+00 8.519482799E-03 8.365651965E-01
 1.975560069E+00 8.666972630E-03 8.365575671E-01
 1.994425893E+00 8.791816421E-03 8.365509510E-01
 2.011046886E+00 8.897115476E-03 8.365453482E-01
 2.025219917E+00 8.956745267E-03 8.365424871E-01
 2.036738873E+00 8.987324312E-03 8.365680575E-01
 2.045400858E+00 8.991817944E-03 8.366787434E-01
 2.050999880E+00 9.002865292E-03 8.367271423E-01
 2.056997776E+00 8.176250383E-03 8.378767967E-01
 2.066479921E+00 7.778109983E-03 8.392656446E-01
 2.078429937E+00 7.509550545E-03 8.410155773E-01
 2.091969967E+00 7.331261877E-03 8.421512842E-01
 2.105966806E+00 7.257725578E-03 8.437812924E-01
 2.119470835E+00 7.223866880E-03 8.453341722E-01
 2.131479979E+00 7.226083893E-03 8.467360735E-01
 2.140999794E+00 7.231579628E-03 8.478499651E-01
 2.151635885E+00 7.262421772E-03 8.488975763E-01
 2.163521767E+00 7.309596986E-03 8.501163721E-01
 2.171531916E+00 7.359150797E-03 8.510047793E-01
 2.180164814E+00 7.421014830E-03 8.519765735E-01
 2.188723803E+00 7.492842618E-03 8.529412746E-01
 2.196546793E+00 7.565474603E-03 8.538347483E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 3.486649948E-04 6.823659539E-01
 9.839627147E-01 7.826106739E-04 6.916604042E-01
 9.933773279E-01 1.231604954E-03 7.009593844E-01
 1.005682349E+00 1.656804932E-03 7.097511888E-01
 1.020081401E+00 2.100070938E-03 7.181403041E-01
 1.035699129E+00 2.540678950E-03 7.259753942E-01
 1.051842928E+00 2.978772856E-03 7.335442305E-01
 1.067935109E+00 3.409548895E-03 7.406646013E-01
 1.083427191E+00 3.821774852E-03 7.472948432E-01
 1.097790241E+00 4.202835727E-03 7.533406615E-01
 1.110481858E+00 4.537947942E-03 7.586013675E-01
 1.120999932E+00 4.814744927E-03 7.629141212E-01
 1.130499959E+00 5.056138616E-03 7.668131590E-01
 1.139999986E+00 5.297532771E-03 7.707121968E-01
 1.152004123E+00 5.586948711E-03 7.756371498E-01
 1.166054726E+00 5.911832675E-03 7.814054489E-01
 1.175999999E+00 5.923530553E-03 7.859667540E-01
 1.183036089E+00 6.163754966E-03 7.932753563E-01
 1.192361355E+00 6.480747834E-03 8.028717637E-01
 1.203268051E+00 6.802535616E-03 8.139429688E-01
 1.215845108E+00 7.140646689E-03 8.249864578E-01
 1.231093884E+00 7.412660867E-03 8.324682713E-01
 1.246875286E+00 7.482919842E-03 8.358274698E-01
 1.261295915E+00 7.517729886E-03 8.366340995E-01
 1.272999883E+00 7.525064982E-03 8.366361856E-01
 1.283223987E+00 7.541048806E-03 8.366384506E-01
 1.293831944E+00 7.533041760E-03 8.366395831E-01
 1.304727912E+00 7.522048894E-03 8.366416693E-01
 1.315815926E+00 7.515380625E-03 8.366462588E-01
 1.326999903E+00 7.507217582E-03 8.366320729E-01
 1.338183999E+00 7.497813553E-03 8.366014957E-01
 1.349271894E+00 7.476723753E-03 8.366169930E-01
 1.360167980E+00 7.452063728E-03 8.366475701E-01
 1.370775938E+00 7.461523637E-03 8.366423845E-01
 1.380999923E+00 7.473387755E-03 8.366344571E-01
 1.392399192E+00 7.509599905E-03 8.366199732E-01
 1.406460762E+00 7.553974632E-03 8.366181850E-01
 1.422979951E+00 7.604750805E-03 8.366412520E-01
 1.441752553E+00 7.655693684E-03 8.366282582E-01
 1.462574005E+00 7.714487612E-03 8.366000652E-01
 1.485239983E+00 7.801844738E-03 8.366025686E-01
 1.509545803E+00 7.871250622E-03 8.365989923E-01
 1.535287380E+00 8.235853165E-03 8.365800977E-01
 1.562259912E+00 8.822163567E-03 8.365490437E-01
 1.590259194E+00 1.039516926E-02 8.364484906E-01
 1.619080663E+00 1.271591987E-02 8.362475634E-01
 1.648519874E+00 1.533809956E-02 8.359548450E-01
 1.678372502E+00 1.759476960E-02 8.356728554E-01
 1.708433986E+00 1.864099875E-02 8.355368972E-01
 1.738499880E+00 1.872743852E-02 8.355255723E-01
 1.768365979E+00 1.882031932E-02 8.355134726E-01
 1.797827363E+00 1.894883998E-02 8.354966640E-01
 1.826679945E+00 1.911574975E-02 8.354747891E-01
 1.854719281E+00 1.930492930E-02 8.354495764E-01
 1.881740689E+00 1.949234866E-02 8.354243636E-01
 1.907540083E+00 1.967400871E-02 8.353998661E-01
 1.931912541E+00 1.984613948E-02 8.353761435E-01
 1.954654098E+00 1.999126934E-02 8.353552818E-01
 1.975560069E+00 2.008674853E-02 8.353338838E-01
 1.994425893E+00 2.015114948E-02 8.353239894E-01
 2.011046886E+00 2.020226978E-02 8.353203535E-01
 2.025219917E+00 2.022069879E-02 8.353216648E-01
 2.036738873E+00 2.020059898E-02 8.352927566E-01
 2.045400858E+00 2.014855854E-02 8.354155421E-01
 2.050999880E+00 2.011336945E-02 8.358072639E-01
 2.056997776E+00 1.736888848E-02 8.373105526E-01
 2.066479921E+00 1.588911936E-02 8.385889530E-01
 2.078429937E+00 1.482385956E-02 8.406670690E-01
 2.091969967E+00 1.407907996E-02 8.420220613E-01
 2.105966806E+00 1.370330993E-02 8.437712789E-01
 2.119470835E+00 1.349626947E-02 8.453607559E-01
 2.131479979E+00 1.348133944E-02 8.467752934E-01
 2.140999794E+00 1.348906942E-02 8.478968740E-01
 2.151635885E+00 1.360129938E-02 8.489516973E-01
 2.163520813E+00 1.376556978E-02 8.501698971E-01
 2.171528816E+00 1.393057965E-02 8.510460854E-01
 2.180161953E+00 1.413600985E-02 8.519972563E-01
 2.188725948E+00 1.437555999E-02 8.529308438E-01
 2.196559906E+00 1.461832970E-02 8.537815809E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 5.366243422E-04 6.823602319E-01
 9.839627147E-01 1.209839946E-03 6.916438341E-01
 9.933773279E-01 1.917169895E-03 7.009225488E-01
 1.005682349E+00 2.611318836E-03 7.097156644E-01
 1.020081401E+00 3.349840874E-03 7.180761099E-01
 1.035699129E+00 4.104465712E-03 7.259056568E-01
 1.051842928E+00 4.873403814E-03 7.334530354E-01
 1.067935109E+00 5.642509554E-03 7.405663133E-01
 1.083427191E+00 6.389494985E-03 7.471747994E-01
 1.097790241E+00 7.084989920E-03 7.531937957E-01
 1.110481858E+00 7.698914967E-03 7.584359646E-01
 1.120999932E+00 8.207342587E-03 7.627363205E-01
 1.130499959E+00 8.654206991E-03 7.666106820E-01
 1.139999986E+00 9.101070464E-03 7.704850435E-01
 1.152004123E+00 9.636941366E-03 7.753669620E-01
 1.166054726E+00 1.023809984E-02 7.810759544E-01
 1.175999999E+00 1.035272982E-02 7.851331830E-01
 1.183036089E+00 1.053098962E-02 7.916145921E-01
 1.192361355E+00 1.107435953E-02 8.012386560E-01
 1.203268051E+00 1.168612950E-02 8.124798536E-01
 1.215845108E+00 1.238159928E-02 8.239575624E-01
 1.231093884E+00 1.291056909E-02 8.319117427E-01
 1.246875286E+00 1.298733987E-02 8.353726864E-01
 1.261295915E+00 1.300415955E-02 8.362010717E-01
 1.272999883E+00 1.297721919E-02 8.362121582E-01
 1.283223987E+00 1.297582965E-02 8.362066746E-01
 1.293831944E+00 1.292309910E-02 8.362110853E-01
 1.304727912E+00 1.286401972E-02 8.362176418E-01
 1.315815926E+00 1.281498931E-02 8.362245560E-01
 1.326999903E+00 1.275924966E-02 8.362342715E-01
 1.338183999E+00 1.269807946E-02 8.362461925E-01
 1.349271894E+00 1.262118947E-02 8.362481594E-01
 1.360167980E+00 1.254018955E-02 8.362467885E-01
 1.370775938E+00 1.252962928E-02 8.362523913E-01
 1.380999923E+00 1.252504997E-02 8.362583518E-01
 1.392399192E+00 1.257021911E-02 8.362649679E-01
 1.406460762E+00 1.262879930E-02 8.362594843E-01
 1.422979951E+00 1.270052977E-02 8.362306952E-01
 1.441752553E+00 1.276210975E-02 8.362252712E-01
 1.462574005E+00 1.282798965E-02 8.362477422E-01
 1.485239983E+00 1.296231989E-02 8.362238407E-01
 1.509545803E+00 1.304815989E-02 8.362150788E-01
 1.535287380E+00 1.346621942E-02 8.361706734E-01
 1.562259912E+00 1.440282911E-02 8.360663652E-01
 1.590259194E+00 1.716253906E-02 8.357267976E-01
 1.619080663E+00 2.118856832E-02 8.351756930E-01
 1.648519874E+00 2.566934936E-02 8.344103694E-01
 1.678372502E+00 2.945797890E-02 8.336784840E-01
 1.708433986E+00 3.116826899E-02 8.333255649E-01
 1.738499880E+00 3.123207949E-02 8.333116770E-01
 1.768365979E+00 3.126679733E-02 8.333041668E-01
 1.797827363E+00 3.131470829E-02 8.332937956E-01
 1.826679945E+00 3.137681633E-02 8.332801461E-01
 1.854719281E+00 3.144716844E-02 8.332648873E-01
 1.881740689E+00 3.151444718E-02 8.332337737E-01
 1.907540083E+00 3.158235922E-02 8.332233429E-01
 1.931912541E+00 3.164647892E-02 8.332129717E-01
 1.954654098E+00 3.169144690E-02 8.332092762E-01
 1.975560069E+00 3.169054911E-02 8.332113624E-01
 1.994425893E+00 3.166403994E-02 8.332171440E-01
 2.011046886E+00 3.163616732E-02 8.332233429E-01
 2.025219917E+00 3.160415962E-02 8.332303762E-01
 2.036738873E+00 3.153921664E-02 8.332120776E-01
 2.045400858E+00 3.142415732E-02 8.333238959E-01
 2.050999880E+00 3.134302795E-02 8.337465525E-01
 2.056997776E+00 2.673701942E-02 8.357891440E-01
 2.066479921E+00 2.422937937E-02 8.375190496E-01
 2.078429937E+00 2.232214995E-02 8.396343589E-01
 2.091969967E+00 2.096375823E-02 8.413100839E-01
 2.105966806E+00 2.024586871E-02 8.431739807E-01
 2.119470835E+00 1.983951963E-02 8.448626995E-01
 2.131479979E+00 1.981147937E-02 8.463489413E-01
 2.140999794E+00 1.982778870E-02 8.475254774E-01
 2.151635885E+00 2.004973963E-02 8.486460447E-01
 2.163524866E+00 2.036411874E-02 8.499129415E-01
 2.171545982E+00 2.066897973E-02 8.507877588E-01
 2.180196762E+00 2.104785852E-02 8.517122865E-01
 2.188789845E+00 2.149205841E-02 8.525805473E-01
 2.196659803E+00 2.194354869E-02 8.533523679E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 7.332886453E-04 6.823528409E-01
 9.839627147E-01 1.659406931E-03 6.916221380E-01
 9.933773279E-01 2.644484863E-03 7.008694410E-01
 1.005682349E+00 3.640340874E-03 7.096437812E-01
 1.020081401E+00 4.715431947E-03 7.179790735E-01
 1.035699129E+00 5.836715922E-03 7.257827520E-01
 1.051842928E+00 6.996962707E-03 7.332924008E-01
 1.067935109E+00 8.174084127E-03 7.403582335E-01
 1.083427191E+00 9.326083586E-03 7.469232678E-01
 1.097790241E+00 1.040256955E-02 7.529028654E-01
 1.110481858E+00 1.135736983E-02 7.580958009E-01
 1.120999932E+00 1.215072908E-02 7.623471022E-01
 1.130499959E+00 1.284763962E-02 7.661718726E-01
 1.139999986E+00 1.354455948E-02 7.699965835E-01
 1.152004123E+00 1.437935978E-02 7.748109102E-01
 1.166054726E+00 1.531457994E-02 7.804328799E-01
 1.175999999E+00 1.565494947E-02 7.844349742E-01
 1.183036089E+00 1.568617858E-02 7.896411419E-01
 1.192361355E+00 1.645959914E-02 7.991719842E-01
 1.203268051E+00 1.733468845E-02 8.103223443E-01
 1.215845108E+00 1.845895872E-02 8.221890926E-01
 1.231093884E+00 1.936963946E-02 8.308728933E-01
 1.246875286E+00 1.945472881E-02 8.345485926E-01
 1.261295915E+00 1.943666860E-02 8.354228735E-01
 1.272999883E+00 1.935367845E-02 8.354429603E-01
 1.283223987E+00 1.932295971E-02 8.354464769E-01
 1.293831944E+00 1.920355856E-02 8.354627490E-01
 1.304727912E+00 1.907298900E-02 8.354805708E-01
 1.315815926E+00 1.896000840E-02 8.354954720E-01
 1.326999903E+00 1.883497834E-02 8.355171680E-01
 1.338183999E+00 1.870037988E-02 8.355446458E-01
 1.349271894E+00 1.854009926E-02 8.355594873E-01
 1.360167980E+00 1.837359928E-02 8.355698586E-01
 1.370775938E+00 1.833003946E-02 8.355828524E-01
 1.380999923E+00 1.829776913E-02 8.355955482E-01
 1.392399192E+00 1.835098863E-02 8.355792761E-01
 1.406460762E+00 1.841983944E-02 8.355659842E-01
 1.422979951E+00 1.850302890E-02 8.355629444E-01
 1.441752553E+00 1.856692880E-02 8.355588913E-01
 1.462574005E+00 1.863642968E-02 8.355326653E-01
 1.485239983E+00 1.881457865E-02 8.355141878E-01
 1.509545803E+00 1.890633814E-02 8.355021477E-01
 1.535287380E+00 1.900494844E-02 8.354892731E-01
 1.562259912E+00 2.006168850E-02 8.353437781E-01
 1.590259194E+00 2.365980856E-02 8.347671628E-01
 1.619080663E+00 2.879513986E-02 8.338097930E-01
 1.648519874E+00 3.435481712E-02 8.325866461E-01
 1.678372502E+00 3.892251849E-02 8.314350843E-01
 1.708433986E+00 4.095034674E-02 8.308834434E-01
 1.738499880E+00 4.099999741E-02 8.308699727E-01
 1.768365979E+00 4.099999741E-02 8.308699727E-01
 1.797827363E+00 4.099999741E-02 8.308699727E-01
 1.826679945E+00 4.099999741E-02 8.308699727E-01
 1.854719281E+00 4.099999741E-02 8.308699727E-01
 1.881740689E+00 4.099999741E-02 8.308699727E-01
 1.907540083E+00 4.099999741E-02 8.308699727E-01
 1.931912541E+00 4.099999741E-02 8.308699727E-01
 1.954654098E+00 4.099999741E-02 8.308699727E-01
 1.975560069E+00 4.099999741E-02 8.308699727E-01
 1.994425893E+00 4.099999741E-02 8.308699727E-01
 2.011046886E+00 4.099999741E-02 8.308699727E-01
 2.025219917E+00 4.099999741E-02 8.308699727E-01
 2.036738873E+00 4.095982760E-02 8.308527470E-01
 2.045400858E+00 4.086398706E-02 8.310049772E-01
 2.050999880E+00 4.077999666E-02 8.314099908E-01
 2.056997776E+00 3.551127762E-02 8.338092566E-01
 2.066479921E+00 3.266212717E-02 8.358412981E-01
 2.078429937E+00 3.038174845E-02 8.378438950E-01
 2.091969967E+00 2.871236950E-02 8.398328424E-01
 2.105966806E+00 2.780123986E-02 8.417082429E-01
 2.119470835E+00 2.728808858E-02 8.434435725E-01
 2.131479979E+00 2.727715857E-02 8.449027538E-01
 2.140999794E+00 2.731999941E-02 8.460499644E-01
 2.151635885E+00 2.765502967E-02 8.472358584E-01
 2.163546801E+00 2.811639942E-02 8.485449553E-01
 2.171639919E+00 2.855117992E-02 8.494078517E-01
 2.180369854E+00 2.908694930E-02 8.503254652E-01
 2.189035892E+00 2.971084975E-02 8.512196541E-01
 2.196971893E+00 3.033923917E-02 8.520282507E-01
 9.769999981E-01 5.551115123E-17 6.749999523E-01
 9.784240723E-01 9.383933502E-04 6.823438406E-01
 9.839627147E-01 2.130197827E-03 6.915956140E-01
 9.933773279E-01 3.410041798E-03 7.008002996E-01
 1.005682349E+00 4.736279603E-03 7.095472217E-01
 1.020081401E+00 6.182857789E-03 7.178404927E-01
 1.035699129E+00 7.715581916E-03 7.255868316E-01
 1.051842928E+00 9.317492135E-03 7.330392003E-01
 1.067935109E+00 1.095867995E-02 7.400465608E-01
 1.083427191E+00 1.257393975E-02 7.465348244E-01
 1.097790241E+00 1.408734918E-02 7.524340749E-01
 1.110481858E+00 1.543150935E-02 7.575553656E-01
 1.120999932E+00 1.654944941E-02 7.617469430E-01
 1.130499959E+00 1.753327996E-02 7.654911280E-01
 1.139999986E+00 1.851710863E-02 7.692352533E-01
 1.152004123E+00 1.969432831E-02 7.739348412E-01
